predicted_label|	stack|	buffer|	dependencies|	sentence
LEFTARC#adv|	[0, 1, 2]|	[]|	[]|	ROOT bAgA saMpAxiMcAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'adv')]|	ROOT bAgA saMpAxiMcAdu
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
SHIFT|	[0, 1, 2]|	[3, 4, 5]|	[]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
LEFTARC#ccof|	[0, 1, 2, 3]|	[4, 5]|	[]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
LEFTARC#ccof|	[0, 1, 3]|	[4, 5]|	[(3, 2, 'ccof')]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
SHIFT|	[0, 3]|	[4, 5]|	[(3, 2, 'ccof'), (3, 1, 'ccof')]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
SHIFT|	[0, 3, 4]|	[5]|	[(3, 2, 'ccof'), (3, 1, 'ccof')]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
LEFTARC#ras-k2|	[0, 3, 4, 5]|	[]|	[(3, 2, 'ccof'), (3, 1, 'ccof')]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
LEFTARC#k2|	[0, 3, 5]|	[]|	[(3, 2, 'ccof'), (3, 1, 'ccof'), (5, 4, 'ras-k2')]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
RIGHTARC#root|	[0, 5]|	[]|	[(3, 2, 'ccof'), (3, 1, 'ccof'), (5, 4, 'ras-k2'), (5, 3, 'k2')]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
SHIFT|	[0]|	[1, 2]|	[]|	ROOT axe adigAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT axe adigAdu
LEFTARC#adv|	[0, 1, 2]|	[]|	[]|	ROOT axe adigAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'adv')]|	ROOT axe adigAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ramaku saMwoRaM ayiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ramaku saMwoRaM ayiMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ramaku saMwoRaM ayiMxi
LEFTARC#pof|	[0, 1, 2, 3]|	[]|	[]|	ROOT ramaku saMwoRaM ayiMxi
LEFTARC#k4a|	[0, 1, 3]|	[]|	[(3, 2, 'pof')]|	ROOT ramaku saMwoRaM ayiMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'pof'), (3, 1, 'k4a')]|	ROOT ramaku saMwoRaM ayiMxi
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6]|	[]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6]|	[]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
SHIFT|	[0, 1, 2]|	[3, 4, 5, 6]|	[]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
SHIFT|	[0, 1, 2, 3]|	[4, 5, 6]|	[]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
SHIFT|	[0, 1, 2, 3, 4]|	[5, 6]|	[]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
LEFTARC#k2|	[0, 1, 2, 3, 4, 5]|	[6]|	[]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
LEFTARC#k1|	[0, 1, 2, 3, 5]|	[6]|	[(5, 4, 'k2')]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
SHIFT|	[0, 1, 2, 5]|	[6]|	[(5, 4, 'k2'), (5, 3, 'k1')]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
LEFTARC#k2|	[0, 1, 2, 5, 6]|	[]|	[(5, 4, 'k2'), (5, 3, 'k1')]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
LEFTARC#k1|	[0, 1, 2, 6]|	[]|	[(5, 4, 'k2'), (5, 3, 'k1'), (6, 5, 'k2')]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
LEFTARC#rh|	[0, 1, 6]|	[]|	[(5, 4, 'k2'), (5, 3, 'k1'), (6, 5, 'k2'), (6, 2, 'k1')]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
RIGHTARC#root|	[0, 6]|	[]|	[(5, 4, 'k2'), (5, 3, 'k1'), (6, 5, 'k2'), (6, 2, 'k1'), (6, 1, 'rh')]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ramaku bAXagA uMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ramaku bAXagA uMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ramaku bAXagA uMxi
LEFTARC#adv|	[0, 1, 2, 3]|	[]|	[]|	ROOT ramaku bAXagA uMxi
LEFTARC#k4a|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT ramaku bAXagA uMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'adv'), (3, 1, 'k4a')]|	ROOT ramaku bAXagA uMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ayinA emI analexu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ayinA emI analexu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ayinA emI analexu
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT ayinA emI analexu
LEFTARC#sent-adv|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT ayinA emI analexu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'sent-adv')]|	ROOT ayinA emI analexu
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7]|	[]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7]|	[]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
SHIFT|	[0, 1, 2]|	[3, 4, 5, 6, 7]|	[]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
SHIFT|	[0, 1, 2, 3]|	[4, 5, 6, 7]|	[]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
LEFTARC#ccof|	[0, 1, 2, 3, 4]|	[5, 6, 7]|	[]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
LEFTARC#ccof|	[0, 1, 2, 4]|	[5, 6, 7]|	[(4, 3, 'ccof')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
SHIFT|	[0, 1, 4]|	[5, 6, 7]|	[(4, 3, 'ccof'), (4, 2, 'ccof')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
SHIFT|	[0, 1, 4, 5]|	[6, 7]|	[(4, 3, 'ccof'), (4, 2, 'ccof')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
LEFTARC#r6|	[0, 1, 4, 5, 6]|	[7]|	[(4, 3, 'ccof'), (4, 2, 'ccof')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
SHIFT|	[0, 1, 4, 6]|	[7]|	[(4, 3, 'ccof'), (4, 2, 'ccof'), (6, 5, 'r6')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
LEFTARC#k2p|	[0, 1, 4, 6, 7]|	[]|	[(4, 3, 'ccof'), (4, 2, 'ccof'), (6, 5, 'r6')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
LEFTARC#k1|	[0, 1, 4, 7]|	[]|	[(4, 3, 'ccof'), (4, 2, 'ccof'), (6, 5, 'r6'), (7, 6, 'k2p')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
LEFTARC#vmod|	[0, 1, 7]|	[]|	[(4, 3, 'ccof'), (4, 2, 'ccof'), (6, 5, 'r6'), (7, 6, 'k2p'), (7, 4, 'k1')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
RIGHTARC#root|	[0, 7]|	[]|	[(4, 3, 'ccof'), (4, 2, 'ccof'), (6, 5, 'r6'), (7, 6, 'k2p'), (7, 4, 'k1'), (7, 1, 'vmod')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
SHIFT|	[0]|	[1, 2]|	[]|	ROOT rojulu gadipAru
SHIFT|	[0, 1]|	[2]|	[]|	ROOT rojulu gadipAru
LEFTARC#k7t|	[0, 1, 2]|	[]|	[]|	ROOT rojulu gadipAru
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k7t')]|	ROOT rojulu gadipAru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ramaku hAyigA uMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ramaku hAyigA uMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ramaku hAyigA uMxi
LEFTARC#adv|	[0, 1, 2, 3]|	[]|	[]|	ROOT ramaku hAyigA uMxi
LEFTARC#k4a|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT ramaku hAyigA uMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'adv'), (3, 1, 'k4a')]|	ROOT ramaku hAyigA uMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT Uru rAvAlani
SHIFT|	[0, 1]|	[2]|	[]|	ROOT Uru rAvAlani
LEFTARC#k2p|	[0, 1, 2]|	[]|	[]|	ROOT Uru rAvAlani
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k2p')]|	ROOT Uru rAvAlani
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT axe gopAlaMwo aMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT axe gopAlaMwo aMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT axe gopAlaMwo aMxi
LEFTARC#k4|	[0, 1, 2, 3]|	[]|	[]|	ROOT axe gopAlaMwo aMxi
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT axe gopAlaMwo aMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k4'), (3, 1, 'k2')]|	ROOT axe gopAlaMwo aMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT gopAlaM vinalexu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT gopAlaM vinalexu
LEFTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT gopAlaM vinalexu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT gopAlaM vinalexu
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
SHIFT|	[0, 1, 2]|	[3, 4, 5]|	[]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
SHIFT|	[0, 1, 2, 3]|	[4, 5]|	[]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
SHIFT|	[0, 1, 2, 3, 4]|	[5]|	[]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
LEFTARC#adv|	[0, 1, 2, 3, 4, 5]|	[]|	[]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
LEFTARC#k7p|	[0, 1, 2, 3, 5]|	[]|	[(5, 4, 'adv')]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
LEFTARC#k4a|	[0, 1, 2, 5]|	[]|	[(5, 4, 'adv'), (5, 3, 'k7p')]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
LEFTARC#k7t|	[0, 1, 5]|	[]|	[(5, 4, 'adv'), (5, 3, 'k7p'), (5, 2, 'k4a')]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
RIGHTARC#root|	[0, 5]|	[]|	[(5, 4, 'adv'), (5, 3, 'k7p'), (5, 2, 'k4a'), (5, 1, 'k7t')]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT rojula alAge uMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT rojula alAge uMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT rojula alAge uMxi
LEFTARC#adv|	[0, 1, 2, 3]|	[]|	[]|	ROOT rojula alAge uMxi
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT rojula alAge uMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'adv'), (3, 1, 'k7t')]|	ROOT rojula alAge uMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT rAnurAnU bAXa peVrigiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT rAnurAnU bAXa peVrigiMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT rAnurAnU bAXa peVrigiMxi
LEFTARC#k1|	[0, 1, 2, 3]|	[]|	[]|	ROOT rAnurAnU bAXa peVrigiMxi
LEFTARC#adv|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT rAnurAnU bAXa peVrigiMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k1'), (3, 1, 'adv')]|	ROOT rAnurAnU bAXa peVrigiMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ayinA nayaM kAlexu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ayinA nayaM kAlexu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ayinA nayaM kAlexu
LEFTARC#pof|	[0, 1, 2, 3]|	[]|	[]|	ROOT ayinA nayaM kAlexu
LEFTARC#sent-adv|	[0, 1, 3]|	[]|	[(3, 2, 'pof')]|	ROOT ayinA nayaM kAlexu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'pof'), (3, 1, 'sent-adv')]|	ROOT ayinA nayaM kAlexu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT gopAlaMku rojuku peVrigiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT gopAlaMku rojuku peVrigiMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT gopAlaMku rojuku peVrigiMxi
LEFTARC#vmod|	[0, 1, 2, 3]|	[]|	[]|	ROOT gopAlaMku rojuku peVrigiMxi
LEFTARC#k4a|	[0, 1, 3]|	[]|	[(3, 2, 'vmod')]|	ROOT gopAlaMku rojuku peVrigiMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'vmod'), (3, 1, 'k4a')]|	ROOT gopAlaMku rojuku peVrigiMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ramaku eVtU wocadaM
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ramaku eVtU wocadaM
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ramaku eVtU wocadaM
LEFTARC#adv|	[0, 1, 2, 3]|	[]|	[]|	ROOT ramaku eVtU wocadaM
LEFTARC#k4a|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT ramaku eVtU wocadaM
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'adv'), (3, 1, 'k4a')]|	ROOT ramaku eVtU wocadaM
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT gopAlaMku bAXa alAge uMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT gopAlaMku bAXa alAge uMxi
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT gopAlaMku bAXa alAge uMxi
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT gopAlaMku bAXa alAge uMxi
LEFTARC#adv|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT gopAlaMku bAXa alAge uMxi
LEFTARC#pof|	[0, 1, 2, 4]|	[]|	[(4, 3, 'adv')]|	ROOT gopAlaMku bAXa alAge uMxi
LEFTARC#k4a|	[0, 1, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'pof')]|	ROOT gopAlaMku bAXa alAge uMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'pof'), (4, 1, 'k4a')]|	ROOT gopAlaMku bAXa alAge uMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT wiMdi winevAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT wiMdi winevAdu
LEFTARC#k2|	[0, 1, 2]|	[]|	[]|	ROOT wiMdi winevAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k2')]|	ROOT wiMdi winevAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT wiMte arigexi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT wiMte arigexi
LEFTARC#vmod|	[0, 1, 2]|	[]|	[]|	ROOT wiMte arigexi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'vmod')]|	ROOT wiMte arigexi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ani anumAnaM NULL
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ani anumAnaM NULL
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ani anumAnaM NULL
LEFTARC#k1s|	[0, 1, 2, 3]|	[]|	[]|	ROOT ani anumAnaM NULL
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k1s')]|	ROOT ani anumAnaM NULL
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k1s'), (3, 1, 'k1')]|	ROOT ani anumAnaM NULL
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT xIpAvalYiki gopAlaMnu wIsukupoyAru
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT xIpAvalYiki gopAlaMnu wIsukupoyAru
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT xIpAvalYiki gopAlaMnu wIsukupoyAru
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT xIpAvalYiki gopAlaMnu wIsukupoyAru
LEFTARC#rt|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT xIpAvalYiki gopAlaMnu wIsukupoyAru
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'rt')]|	ROOT xIpAvalYiki gopAlaMnu wIsukupoyAru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT wIsukupoyi exo ceSAru
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT wIsukupoyi exo ceSAru
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT wIsukupoyi exo ceSAru
LEFTARC#adv|	[0, 1, 2, 3]|	[]|	[]|	ROOT wIsukupoyi exo ceSAru
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT wIsukupoyi exo ceSAru
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'adv'), (3, 1, 'vmod')]|	ROOT wIsukupoyi exo ceSAru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT vIdiki exo winipiMcAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT vIdiki exo winipiMcAdu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT vIdiki exo winipiMcAdu
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT vIdiki exo winipiMcAdu
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT vIdiki exo winipiMcAdu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'k4')]|	ROOT vIdiki exo winipiMcAdu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT rama nAyanaku kaburu cesiMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT rama nAyanaku kaburu cesiMxi
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT rama nAyanaku kaburu cesiMxi
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT rama nAyanaku kaburu cesiMxi
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT rama nAyanaku kaburu cesiMxi
LEFTARC#k4|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k2')]|	ROOT rama nAyanaku kaburu cesiMxi
LEFTARC#k1|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4')]|	ROOT rama nAyanaku kaburu cesiMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4'), (4, 1, 'k1')]|	ROOT rama nAyanaku kaburu cesiMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT yAxagiri gopAlaMnu cUSAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT yAxagiri gopAlaMnu cUSAdu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT yAxagiri gopAlaMnu cUSAdu
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT yAxagiri gopAlaMnu cUSAdu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT yAxagiri gopAlaMnu cUSAdu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT yAxagiri gopAlaMnu cUSAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT nIrasaMgA unnAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT nIrasaMgA unnAdu
LEFTARC#adv|	[0, 1, 2]|	[]|	[]|	ROOT nIrasaMgA unnAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'adv')]|	ROOT nIrasaMgA unnAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT mA Uriki wIsukupowAnu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT mA Uriki wIsukupowAnu
LEFTARC#r6|	[0, 1, 2]|	[3]|	[]|	ROOT mA Uriki wIsukupowAnu
SHIFT|	[0, 2]|	[3]|	[(2, 1, 'r6')]|	ROOT mA Uriki wIsukupowAnu
LEFTARC#k2p|	[0, 2, 3]|	[]|	[(2, 1, 'r6')]|	ROOT mA Uriki wIsukupowAnu
RIGHTARC#root|	[0, 3]|	[]|	[(2, 1, 'r6'), (3, 2, 'k2p')]|	ROOT mA Uriki wIsukupowAnu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT xavAKAnAlo cUpeVdawAnu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT xavAKAnAlo cUpeVdawAnu
LEFTARC#k7p|	[0, 1, 2]|	[]|	[]|	ROOT xavAKAnAlo cUpeVdawAnu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k7p')]|	ROOT xavAKAnAlo cUpeVdawAnu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT maMxulu vAdAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT maMxulu vAdAli
LEFTARC#k2|	[0, 1, 2]|	[]|	[]|	ROOT maMxulu vAdAli
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k2')]|	ROOT maMxulu vAdAli
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ani somuluwo annAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ani somuluwo annAdu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ani somuluwo annAdu
LEFTARC#k4|	[0, 1, 2, 3]|	[]|	[]|	ROOT ani somuluwo annAdu
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT ani somuluwo annAdu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k4'), (3, 1, 'k2')]|	ROOT ani somuluwo annAdu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT koVduku mAku kAkuMdA cUdAlani
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT koVduku mAku kAkuMdA cUdAlani
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT koVduku mAku kAkuMdA cUdAlani
LEFTARC#k4|	[0, 1, 2, 3]|	[4]|	[]|	ROOT koVduku mAku kAkuMdA cUdAlani
LEFTARC#k2|	[0, 1, 3]|	[4]|	[(3, 2, 'k4')]|	ROOT koVduku mAku kAkuMdA cUdAlani
SHIFT|	[0, 3]|	[4]|	[(3, 2, 'k4'), (3, 1, 'k2')]|	ROOT koVduku mAku kAkuMdA cUdAlani
LEFTARC#k2|	[0, 3, 4]|	[]|	[(3, 2, 'k4'), (3, 1, 'k2')]|	ROOT koVduku mAku kAkuMdA cUdAlani
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'k4'), (3, 1, 'k2'), (4, 3, 'k2')]|	ROOT koVduku mAku kAkuMdA cUdAlani
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT mIre maMxu winipiMcAru
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT mIre maMxu winipiMcAru
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT mIre maMxu winipiMcAru
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT mIre maMxu winipiMcAru
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT mIre maMxu winipiMcAru
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT mIre maMxu winipiMcAru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ani bAXalo annAru
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ani bAXalo annAru
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ani bAXalo annAru
LEFTARC#k7|	[0, 1, 2, 3]|	[]|	[]|	ROOT ani bAXalo annAru
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k7')]|	ROOT ani bAXalo annAru
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k7'), (3, 1, 'k2')]|	ROOT ani bAXalo annAru
SHIFT|	[0]|	[1, 2]|	[]|	ROOT xavAKAnAku wIsukupovAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT xavAKAnAku wIsukupovAli
LEFTARC#k2p|	[0, 1, 2]|	[]|	[]|	ROOT xavAKAnAku wIsukupovAli
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k2p')]|	ROOT xavAKAnAku wIsukupovAli
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7]|	[]|	ROOT vibUxiki nayaM kAxu ani yAxagiri eVMwo bawimAlAdu
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7]|	[]|	ROOT vibUxiki nayaM kAxu ani yAxagiri eVMwo bawimAlAdu
SHIFT|	[0, 1, 2]|	[3, 4, 5, 6, 7]|	[]|	ROOT vibUxiki nayaM kAxu ani yAxagiri eVMwo bawimAlAdu
LEFTARC#pof|	[0, 1, 2, 3]|	[4, 5, 6, 7]|	[]|	ROOT vibUxiki nayaM kAxu ani yAxagiri eVMwo bawimAlAdu
LEFTARC#rh|	[0, 1, 3]|	[4, 5, 6, 7]|	[(3, 2, 'pof')]|	ROOT vibUxiki nayaM kAxu ani yAxagiri eVMwo bawimAlAdu
